Date,Open,High,Low,Close,Volume
2016-06-23,114.37,115.09,113.54,115.08,14698375
2016-06-24,111.01,113.68,111,112.08,37632693
2016-06-27,111.57,111.57,108.23,108.97,35342587
2016-06-28,110.63,112.75,110.55,112.7,25711141
2016-06-29,113.37,114.25,113.04,114.16,20085792
2016-06-30,114.67,115.18,113.67,114.28,22305802
2016-07-01,114.2,115.13,113.81,114.19,13754112
2016-07-05,113.94,114.25,112.97,114.2,14068252
2016-07-06,113.36,116.79,112.97,116.7,22079562
2016-07-07,116.63,116.97,115.36,115.85,16253926
2016-07-08,116.43,117.5,115.85,117.24,17609821
2016-07-11,117.71,118.7,117.5,117.87,16960490
2016-07-12,118.63,118.72,117.57,117.93,14878483
2016-07-13,118.39,118.4,116.68,116.78,15069957
2016-07-14,117.5,117.64,116.7,117.29,13942329
2016-07-15,117.74,118.28,116.58,116.86,15362140
2016-07-18,117.32,119.61,116.89,119.37,19162315
2016-07-19,118.99,120.85,118.66,120.61,20978937
2016-07-20,121.25,122.2,120.56,121.92,17958095
2016-07-21,121.92,122.1,120.25,120.61,17149312
2016-07-22,119.9,121.01,119.31,121,17606557
2016-07-25,121.39,121.85,117.78,121.63,17893874
2016-07-26,122,122.07,120.75,121.22,15483870
2016-07-27,122.42,125,121.51,123.34,38925756
2016-07-28,127.52,128.33,123.63,125,77533490
2016-07-29,124.65,125.84,123.71,123.94,33402493
2016-08-01,123.85,124.58,122.86,124.31,23704434
2016-08-02,124.06,124.8,122.07,123.06,23075729
2016-08-03,123.09,123.92,122.31,122.51,17426472
2016-08-04,122.94,124.79,122.51,124.36,20430908
2016-08-05,124.98,125.835,124.618,125.15,19490136
2016-08-08,125.25,125.45,124.55,125.26,13324914
2016-08-09,125.34,126.09,124.53,125.06,19033204
2016-08-10,125.07,125.48,124.54,124.88,10060129
2016-08-11,125.2,125.38,124.75,124.9,11215038
2016-08-12,124.7,125,124.18,124.88,10831027
2016-08-15,124.91,124.92,123.7,123.9,18061032
2016-08-16,123.5,123.92,122.78,123.3,12355889
2016-08-17,123.66,124.38,122.85,124.37,12019206
2016-08-18,124.01,124.26,123.64,123.91,11209237
2016-08-19,123.6,124.157,123.28,123.56,11327086
2016-08-22,123.33,124.83,123.11,124.15,13765400
2016-08-23,124.51,125.09,124.25,124.37,11786264
2016-08-24,124.47,124.69,123.09,123.5,10885726
2016-08-25,123.12,124.37,123.1,123.89,9589471
2016-08-26,124.05,125.19,123.91,124.96,16942845
2016-08-29,124.35,126.73,124.35,126.54,15528793
2016-08-30,126.6,126.6,125.15,125.84,16858238
2016-08-31,125.6,126.22,125.1,126.12,12578233
2016-09-01,126.38,126.63,125.6,126.17,12773461
2016-09-02,126.85,126.86,126,126.51,10986111
2016-09-06,126.67,129.94,126.47,129.73,25151525
2016-09-07,130.04,131.98,129.95,131.05,27065870
2016-09-08,130.92,131.08,129.81,130.26,14015245
2016-09-09,129.71,129.949,127.1,127.1,24167023
2016-09-12,125.96,128.76,125.75,128.69,19805393
2016-09-13,128.03,128.35,126.66,127.22,16614635
2016-09-14,126.89,128.8,126.89,127.79,14492287
2016-09-15,127.98,129.1,127.67,128.34,13332478
2016-09-16,128.2,129.18,128.2,129.07,20593099
2016-09-19,129.91,129.94,128.26,128.65,12845439
2016-09-20,128.65,129.17,128.031,128.64,10917838
2016-09-21,129.13,130.005,128.39,129.93,12842422
2016-09-22,130.5,130.73,129.56,130.08,14040637
2016-09-23,127.56,128.6,127.3,127.96,27755417
2016-09-26,127.37,128.16,126.8,127.32,12864369
2016-09-27,127.61,129.01,127.43,128.71,14675207
2016-09-28,129.21,129.48,128.4,129.22,11184919
2016-09-29,129.18,129.29,127.55,128.09,14314782
2016-09-30,128.03,128.59,127.45,128.27,16765509
2016-10-03,128.38,129.09,127.8,128.77,12679294
2016-10-04,129.17,129.277,127.55,128.19,13054820
2016-10-05,128.25,128.8,127.83,128.47,11988090
2016-10-06,128.43,129.06,128.08,128.74,11261317
2016-10-07,129.04,129.25,128.33,128.99,11854190
2016-10-10,129.68,130.7,129.2,130.24,14364728
2016-10-11,130.23,130.64,128.23,128.86,16532844
2016-10-12,129.01,129.66,128.46,129.05,10031618
2016-10-13,128.21,128.25,126.75,127.82,16275856
2016-10-14,128.49,128.95,127.58,127.88,12155762
2016-10-17,128.2,128.47,127.32,127.54,9324668
2016-10-18,128.68,129.39,128.01,128.55,11354193
2016-10-19,128.74,130.47,128.6,130.11,16280046
2016-10-20,130.07,130.66,129.5,130,11920514
2016-10-21,129.78,132.13,129.7,132.07,17128014
2016-10-24,132.72,133.405,132.15,133.28,16953355
2016-10-25,133.5,133.5,132.22,132.29,13127657
2016-10-26,131.64,132.26,130.935,131.04,12722745
2016-10-27,131.74,131.8,129.27,129.69,15536810
2016-10-28,130.5,132.97,129.93,131.29,23976977
2016-10-31,132.01,132.12,130.884,130.99,15668982
2016-11-01,131.41,131.94,128.65,129.5,22077779
2016-11-02,130.23,130.23,126.28,127.17,50190225
2016-11-03,122,123.28,119.5,120,63766259
2016-11-04,119.59,121.93,119.25,120.75,30545466
2016-11-07,122.83,123.209,121.35,122.15,22059381
2016-11-08,122.03,124.61,121.54,124.22,18969525
2016-11-09,121.5,123.81,120.51,123.18,31385154
2016-11-10,123.93,124.18,115.27,120.8,67261880
2016-11-11,119.53,120.7,118.15,119.02,32628312
2016-11-14,119.126,119.126,113.554,115.08,51377040
2016-11-15,116.73,118.49,115.83,117.2,34681369
2016-11-16,114.48,117.88,114.21,116.34,31626984
2016-11-17,116.81,117.79,116.01,117.79,18048145
2016-11-18,118.39,119.13,116.84,117.02,20838935
2016-11-21,118.2,121.95,117.8,121.77,34973710
2016-11-22,122.4,122.98,120.9,121.47,25199699
2016-11-23,121.23,121.31,119.94,120.84,15225934
2016-11-25,121.01,121.14,120.07,120.38,8377000
2016-11-28,120.12,121.69,119.82,120.41,17770987
2016-11-29,120.57,122.1,120.4,120.87,18391285
2016-11-30,120.32,121.79,117.95,118.42,29469197
2016-12-01,118.38,118.45,114,115.07,42264678
2016-12-02,115.11,116.48,114.3,115.4,24760728
2016-12-05,115.95,117.57,115.07,117.43,19888045
2016-12-06,117.69,117.795,116.33,117.31,18622760
2016-12-07,117,117.95,116.57,117.95,20901316
2016-12-08,117.98,119.5,117.64,118.9,21582988
2016-12-09,119.22,119.94,118.95,119.68,17072509
2016-12-12,119.22,119.24,117.65,117.77,17505048
2016-12-13,117.86,121.52,117.61,120.31,29298619
2016-12-14,120,121.69,118.85,120.21,24883781
2016-12-15,120.08,122.5,119.63,120.57,19732859
2016-12-16,120.9,121.5,119.27,119.87,22485153
2016-12-19,119.85,120.36,118.51,119.24,15572236
2016-12-20,119.5,119.77,118.8,119.09,12979524
2016-12-21,118.92,119.2,118.48,119.04,10606673
2016-12-22,118.86,118.99,116.93,117.4,14879201
2016-12-23,117,117.56,116.3,117.27,10618460
2016-12-27,116.96,118.68,116.864,118.01,11914644
2016-12-28,118.19,118.25,116.65,116.92,11180146
2016-12-29,117,117.531,116.06,116.35,9701933
2016-12-30,116.595,116.83,114.774,115.05,18684106
2017-01-03,116.03,117.84,115.51,116.86,20379077
2017-01-04,117.55,119.66,117.29,118.69,19270779
2017-01-05,118.86,120.95,118.321,120.67,18603476
2017-01-06,120.98,123.88,120.03,123.41,28102077
2017-01-09,123.55,125.43,123.04,124.9,22573851
2017-01-10,124.82,125.5,124.28,124.35,16970363
2017-01-11,124.35,126.12,124.06,126.09,17887804
2017-01-12,125.61,126.73,124.8,126.62,18284295
2017-01-13,127.49,129.27,127.37,128.33,23752663
2017-01-17,128.04,128.34,127.4,127.87,14037409
2017-01-18,128.41,128.43,126.84,127.92,12266776
2017-01-19,128.23,128.35,127.45,127.55,10576325
2017-01-20,128.1,128.48,126.78,127.04,18415194
2017-01-23,127.31,129.25,126.95,128.93,15860639
2017-01-24,129.38,129.9,128.38,129.37,14793943
2017-01-25,130,131.74,129.77,131.48,18048396
2017-01-26,131.63,133.14,131.44,132.78,19525612
2017-01-27,132.68,132.95,131.08,132.18,18970733
2017-01-30,131.58,131.58,129.6,130.98,18645376
2017-01-31,130.17,130.66,129.516,130.34,18720456
2017-02-01,132.25,133.49,130.68,133.23,36973323
2017-02-02,133.22,135.49,130.4,130.84,52925802
2017-02-03,131.24,132.85,130.76,130.98,24804890
2017-02-06,130.98,132.06,130.3,132.06,16180004
2017-02-07,132.24,133,131.661,131.84,14283526
2017-02-08,132.6,134.44,132.44,134.15,21011609
2017-02-09,134.49,134.5,133.31,134.14,14748072
2017-02-10,134.1,134.94,133.68,134.19,13867113
2017-02-13,134.698,134.698,133.7,134.05,13212484
2017-02-14,134.1,134.23,132.55,133.85,13859627
2017-02-15,133.45,133.7,132.66,133.44,12809704
2017-02-16,133.07,133.87,133.022,133.84,12471529
2017-02-17,133.5,134.091,133.17,133.53,11655537
2017-02-21,133.5,133.91,132.9,133.72,14107405
2017-02-22,133.6,136.79,133.46,136.12,27043551
2017-02-23,135.89,136.12,134.33,135.36,17544542
2017-02-24,134.16,135.62,134.16,135.44,12208697
2017-02-27,135.26,137.185,135.02,136.41,13802709
2017-02-28,136.79,136.805,134.75,135.54,15466685
2017-03-01,136.47,137.48,136.3,137.42,15628682
2017-03-02,137.09,137.82,136.31,136.76,12053505
2017-03-03,136.63,137.33,136.08,137.17,10772775
2017-03-06,136.88,137.83,136.51,137.42,11618436
2017-03-07,137.03,138.37,136.99,137.3,12924874
2017-03-08,137.15,137.99,137.052,137.72,9722801
2017-03-09,137.72,138.57,137.4,138.24,13355946
2017-03-10,138.91,139.49,138.22,138.79,14974497
2017-03-13,139.14,139.68,138.673,139.6,10955450
2017-03-14,139.46,139.46,138.52,139.32,12944018
2017-03-15,139.29,140.1,138.49,139.72,19344826
2017-03-16,140.2,140.25,139.73,139.99,13612942
2017-03-17,140.34,140.34,139.7,139.84,18797554
2017-03-20,139.71,140.19,139.25,139.94,12099471
2017-03-21,141.15,142.308,138.4,138.51,29894784
2017-03-22,137.93,139.79,137.6,139.59,17055449
2017-03-23,139.48,140.39,139.09,139.53,13022801
2017-03-24,140.08,141.024,139.76,140.34,16199236
2017-03-27,139.05,140.65,138.77,140.32,11842532
2017-03-28,140.36,141.95,140.01,141.76,14203802
2017-03-29,141.99,142.86,141.43,142.65,14317602
2017-03-30,142.4,142.95,141.85,142.41,11839157
2017-03-31,142.31,142.63,141.89,142.05,11041294
2017-04-03,141.93,142.47,140.82,142.28,13563960
2017-04-04,141.86,142.09,141.27,141.73,11691184
2017-04-05,142.26,143.44,141.29,141.85,16736334
2017-04-06,142.11,142.22,140.91,141.17,13665643
2017-04-07,141.2,141.55,140.24,140.78,11818341
2017-04-10,141,141.43,140.63,141.04,8287493
2017-04-11,140.8,141.03,138.81,139.92,16638087
2017-04-12,139.72,140.4,139.44,139.58,11267473
2017-04-13,139.62,140.58,139.33,139.39,10568037
2017-04-17,139.76,141.55,139.75,141.42,9851242
2017-04-18,141.27,141.905,140.61,140.96,14901806
2017-04-19,141.35,143.04,141.27,142.27,15294950
2017-04-20,142.95,144.25,142.689,143.8,15370322
2017-04-21,143.9,144.17,142.27,143.68,10555666
2017-04-24,144.96,145.674,144.34,145.47,14397559
2017-04-25,145.79,147.15,145.79,146.49,17740557
2017-04-26,147.09,147.59,146.09,146.56,12388443
2017-04-27,146.67,147.75,146.14,147.7,11086081
2017-04-28,149.5,151.53,149.07,150.25,30652248
2017-05-01,151.74,152.57,151.42,152.46,25179372
2017-05-02,153.34,153.44,151.66,152.78,21637871
2017-05-03,153.6,153.6,151.34,151.8,28954462
2017-05-04,150.17,151.52,148.72,150.85,36194169
2017-05-05,151.45,151.63,149.79,150.24,17148543
2017-05-08,150.71,151.08,149.74,151.06,15814206
2017-05-09,151.49,152.59,150.21,150.48,17387249
2017-05-10,150.23,150.52,148.86,150.29,12024166
2017-05-11,150.31,150.65,149.41,150.04,11833280
2017-05-12,150.4,150.46,149.63,150.33,9583109
2017-05-15,150.17,151.48,149.77,150.19,14954256
2017-05-16,150.11,150.21,149.03,149.78,14507122
2017-05-17,148,148.67,144.422,144.85,28235701
2017-05-18,144.72,148.15,144.51,147.66,23031566
2017-05-19,148.445,149.39,147.96,148.06,16161023
2017-05-22,148.08,148.59,147.69,148.24,12578741
2017-05-23,148.52,148.81,147.25,148.07,12808728
2017-05-24,148.51,150.23,148.42,150.04,17917653
2017-05-25,150.3,152.59,149.95,151.96,19828358
2017-05-26,152.23,152.25,151.15,152.14,14981682
2017-05-30,151.97,152.9,151.64,152.38,13213940
2017-05-31,152.7,153.35,151.09,151.46,18003762
2017-06-01,151.75,152.29,150.3,151.53,14519103
2017-06-02,151.85,153.63,151.3,153.61,16837198
2017-06-05,153.64,154.709,153.41,153.63,12508580
2017-06-06,153.41,154.52,152.48,152.81,13445290
2017-06-07,153.27,153.75,152.34,153.12,12044602
2017-06-08,154.08,154.73,153.1,154.71,17739243
2017-06-09,154.77,155.59,146.61,149.6,35554534
2017-06-12,148.17,149.195,144.56,148.44,33151365
2017-06-13,150.15,151.18,148.9,150.68,20476096
2017-06-14,151.26,152.4,149.05,150.25,20775594
2017-06-15,147.67,150.037,146.375,149.8,18973595
2017-06-16,149.59,150.83,148.6,150.64,22844809
2017-06-19,151.71,153.57,151.71,152.87,19011290
2017-06-20,152.88,153.84,152.21,152.25,14734038
2017-06-21,152.36,154.08,151.88,153.91,15039834
2017-06-22,153.01,154.55,152.91,153.4,12835711
2017-06-23,152.72,155.2,152.65,155.07,17901233
2017-06-26,156.25,156.5,153.195,153.59,18038450
2017-06-27,152.84,153.31,150.39,150.58,19352875
2017-06-28,150.92,153.47,149.86,153.24,16701424
2017-06-29,152.28,152.5,148.918,151.04,23953140
2017-06-30,151.9,151.92,150.06,150.98,17660076
2017-07-03,151.72,152.15,147.8,148.43,13862735
2017-07-05,149,150.85,148.13,150.34,14321686
2017-07-06,149.03,150.04,148,148.82,14935505
2017-07-07,149.25,151.99,149.19,151.44,13338986
2017-07-10,151.69,153.98,151.51,153.5,13327871
2017-07-11,153.37,155.423,152.91,155.27,13653867
2017-07-12,156.49,159.16,156.2,158.9,22714938
2017-07-13,158.74,159.78,158.423,159.26,13912779
2017-07-14,160.13,160.32,159.325,159.97,16362726
2017-07-17,160.25,160.78,158.81,159.73,12761857
2017-07-18,159.66,163.73,159.42,162.86,23707773
2017-07-19,163.59,165.7,163.17,164.14,26251852
2017-07-20,164.8,165,162.81,164.53,18458714
2017-07-21,164.16,165.05,163.75,164.43,14719391
2017-07-24,164.64,166.17,164.31,166,17266386
2017-07-25,165.01,165.54,163.862,165.28,15316842
2017-07-26,166.01,166.01,164.1,165.61,33783745
2017-07-27,174.7,175.49,167.5,170.44,68462315
2017-07-28,169.07,173.43,169.05,172.46,24548387
2017-07-31,172,172.72,168.55,169.25,25431955
2017-08-01,169.82,170.47,169.05,169.86,14319790
2017-08-02,170.3,170.55,166.91,169.3,17181593
2017-08-03,169.3,169.7,168.25,168.59,10787308
2017-08-04,168.95,170.06,168.69,169.62,10760023
2017-08-07,169.95,172.06,169.66,171.96,12766181
2017-08-08,171.88,173.05,170.62,171.23,14325917
2017-08-09,169.98,171.45,169.56,171.18,10802633
2017-08-10,170.06,170.59,166.85,167.4,20789346
2017-08-11,167.95,168.82,166.85,168.08,13779397
2017-08-14,170.09,171.08,169.29,170.75,12940926
2017-08-15,171.49,171.5,170.01,171,8714394
2017-08-16,171.25,171.38,169.24,170,15735240
2017-08-17,169.34,169.86,166.85,166.91,17012992
2017-08-18,166.84,168.67,166.21,167.41,15076979
2017-08-21,167.16,168,165.82,167.78,11899161
2017-08-22,168.28,169.87,167.15,169.63,11377933
2017-08-23,168.84,169.36,168.2,168.71,9837787
2017-08-24,168.88,169.29,166.41,167.74,14017953
2017-08-25,167.86,168.38,166.18,166.32,12596215
2017-08-28,166.91,167.7,166.33,167.24,8484528
2017-08-29,165.25,168.425,165,168.05,11113493
2017-08-30,168.17,170.18,167.63,169.92,11130900
2017-08-31,170.4,172.145,170.06,171.97,17217037
2017-09-01,172.4,172.915,171.31,172.02,11672165
2017-09-05,171.27,172.388,169.55,170.72,13215248
2017-09-06,170.91,172.48,169.57,172.09,13888193
2017-09-07,171.94,173.307,170.27,173.21,18043799
2017-09-08,173.09,173.49,170.8,170.95,10990390
2017-09-11,172.4,173.89,172.2,173.51,12354218
2017-09-12,173.76,174,171.75,172.95,11184161
2017-09-13,173.01,173.17,172.06,173.05,9112706
2017-09-14,172.26,172.28,170.5,170.96,15565561
2017-09-15,170.88,172.34,170.26,171.64,15644990
2017-09-18,171.99,172.07,169.34,170.01,12899027
2017-09-19,170.62,172.56,170.36,172.52,13062720
2017-09-20,172.5,173.05,170.7,172.17,12227131
2017-09-21,171.69,172.27,170.01,171.11,11090326
2017-09-22,170.21,171.73,169.22,170.54,12040777
2017-09-25,169.24,169.3,161.56,162.87,41211608
2017-09-26,164.5,165.5,162.78,164.21,23338152
2017-09-27,165.9,168.34,165.57,167.68,19149984
2017-09-28,167.94,169.07,167.16,168.73,12161532
2017-09-29,168.83,171.66,168.81,170.87,15301840
2017-10-02,171.39,171.87,168.75,169.47,13368468
2017-10-03,169.3,170.73,169.2,169.96,8178289
2017-10-04,169.83,170.67,168.29,168.42,11928425
2017-10-05,169.18,171.31,168.6,171.24,14559033
2017-10-06,170.25,172.37,169.75,172.23,13100116
2017-10-09,172.7,174.88,172,172.5,14554019
2017-10-10,173,173.2,170.8,171.59,11332200
2017-10-11,171.95,172.78,171.4,172.74,11253620
2017-10-12,172.61,173.85,172.29,172.55,10462623
2017-10-13,173.45,174.65,173.2,173.74,13618464
2017-10-16,174.49,175,174.06,174.52,11457286
2017-10-17,174.71,176.13,174.36,176.11,15927764
2017-10-18,176.65,176.74,175.75,176.03,12725340
2017-10-19,174.93,176.03,172.63,174.56,13879954
2017-10-20,175.5,175.88,174.63,174.98,12430136
2017-10-23,175.2,175.34,171.25,171.27,13831283
2017-10-24,172.3,173.24,171.5,171.8,12167771
2017-10-25,171.9,172.25,168.89,170.6,15862430
2017-10-26,171.38,172.285,170.39,170.63,11714814
2017-10-27,174.15,178.21,173.9,177.88,30269321
2017-10-30,179.26,180.69,177.61,179.87,24353160
2017-10-31,180.57,180.8,178.94,180.06,20174231
2017-11-01,182.36,182.9,180.57,182.66,40918341
2017-11-02,180.63,181.94,177.34,178.92,35529893
2017-11-03,179.29,179.86,176.71,178.92,17822131
2017-11-06,178.56,180.45,178.31,180.17,13275578
2017-11-07,180.5,180.748,179.403,180.25,12903836
2017-11-08,179.79,180.35,179.11,179.56,10467606
2017-11-09,178.31,179.4,177.09,179.3,12602188
2017-11-10,178.35,179.1,177.96,178.46,11060355
2017-11-13,177.5,179.04,177.3,178.77,9514931
2017-11-14,178.13,178.97,177.18,178.07,9541917
2017-11-15,176.66,178.57,176.4,177.95,10221505
2017-11-16,178.76,179.83,178.5,179.59,15234498
2017-11-17,179.3,179.98,178.9,179,13007453
2017-11-20,178.87,179.5,178.1,178.74,9579969
2017-11-21,179.15,181.89,178.99,181.86,14467580
2017-11-22,181.3,181.73,180.44,180.87,10369026
2017-11-24,180.4,183.15,180.3,182.78,9426283
2017-11-27,182.56,183.73,181.99,183.03,12291562
2017-11-28,183.51,184.25,182.09,182.42,14374173
2017-11-29,181.89,181.97,174,175.13,41880432
2017-11-30,176.85,178.275,175.2,177.18,25179935
2017-12-01,176.03,177.48,172.34,175.1,19978080
2017-12-04,176.29,176.57,170.79,171.47,24422339
2017-12-05,170.45,175.38,169.01,172.83,20162941
2017-12-06,172.5,176.77,171.9,176.08,20194873
2017-12-07,175.8,180.39,175.8,180.14,20334235
2017-12-08,181.53,182.28,178.74,179,19506831
2017-12-11,179.3,180.22,178.8,179.04,13154358
2017-12-12,178.6,179.18,176.6,176.96,16787758
2017-12-13,177.3,179.16,177.25,178.3,14607742
2017-12-14,178.29,180.36,177.68,178.39,13567686
2017-12-15,179.02,180.493,178.36,180.18,28450749
2017-12-18,181.01,181.3,179.75,180.82,17209186
2017-12-19,179.95,180.08,178.22,179.51,14842420
2017-12-20,179.81,179.81,177.36,177.89,11842240
2017-12-21,177.94,178.68,177.05,177.45,11144475
2017-12-22,177.14,177.53,176.23,177.2,8501716
2017-12-26,176.63,177,174.67,175.99,8888615
2017-12-27,176.55,178.44,176.26,177.62,9492077
2017-12-28,177.95,178.937,177.68,177.92,12211974
2017-12-29,178,178.85,176.46,176.46,10222111
2018-01-02,177.68,181.58,177.55,181.42,18130091
2018-01-03,181.88,184.78,181.33,184.67,16880049
2018-01-04,184.9,186.21,184.1,184.33,13864983
2018-01-05,185.59,186.9,184.93,186.85,13557556
2018-01-08,187.2,188.9,186.33,188.28,17977498
2018-01-09,188.7,188.8,187.1,187.87,12367720
2018-01-10,186.94,187.89,185.63,187.84,10517499
2018-01-11,188.4,188.4,187.38,187.77,9572684
2018-01-12,178.06,181.48,177.4,179.37,77446697
2018-01-16,181.5,181.75,178.04,178.39,35321091
2018-01-17,179.26,179.32,175.8,177.6,27786682
2018-01-18,178.13,180.98,177.08,179.8,23247034
2018-01-19,180.85,182.37,180.17,181.29,26705193
2018-01-22,180.8,185.39,180.41,185.37,21018588
2018-01-23,186.05,189.55,185.55,189.35,25603019
2018-01-24,189.89,190.66,186.52,186.55,23424757
2018-01-25,187.95,188.62,186.6,187.48,17330912
2018-01-26,187.75,190,186.81,190,17430015
2018-01-29,188.75,188.84,185.63,185.98,20299727
2018-01-30,183.01,188.18,181.84,187.12,20759705
2018-01-31,188.37,189.83,185.22,186.89,39327568
2018-02-01,188.22,195.32,187.89,193.09,53957944
2018-02-02,192.04,194.21,189.98,190.28,25967263
2018-02-05,186.93,190.61,180.61,181.26,32782123
2018-02-06,178.57,185.77,177.74,185.31,37758505
2018-02-07,184.15,185.06,179.95,180.18,27149253
2018-02-08,181.01,181.84,171.49,171.595,38395082
2018-02-09,174.76,176.9,167.18,176.11,39828949
2018-02-12,177.06,177.545,171.84,176.4,32007643
2018-02-13,175.62,175.97,173.1,173.15,21436894
2018-02-14,173.45,179.81,173.212,179.52,28911025
2018-02-15,180.5,180.5,176.84,179.96,20701037
2018-02-16,178.99,179.88,176.3,177.36,20817584
2018-02-20,175.77,177.95,175.11,176.01,21075187
2018-02-21,176.71,181.27,176.4,177.91,23169974
2018-02-22,178.7,180.21,177.41,178.99,17770610
2018-02-23,179.9,183.39,179.51,183.29,18994316
2018-02-26,184.58,185.66,183.223,184.93,17584427
2018-02-27,184.45,184.7,181.46,181.46,15849806
2018-02-28,182.3,182.88,178.14,178.32,18783039
2018-03-01,179.01,180.12,174.41,175.94,23201626
2018-03-02,173.29,177.11,172.99,176.62,20025905
2018-03-05,176.2,181.148,175.89,180.4,16189280
2018-03-06,181.78,182.38,179.11,179.78,15086784
2018-03-07,178.74,183.82,178.07,183.71,19097293
2018-03-08,183.56,184.4,181.45,182.34,17225946
2018-03-09,183.91,185.51,183.21,185.23,18526292
2018-03-12,185.23,186.1,184.22,184.76,15301229
2018-03-13,185.61,185.99,181.11,181.88,18067477
2018-03-14,182.6,184.25,181.85,184.19,16821728
2018-03-15,183.24,184,182.19,183.86,15645035
2018-03-16,184.49,185.33,183.41,185.09,24403438
2018-03-19,177.01,177.17,170.06,172.56,88140060
2018-03-20,167.47,170.2,161.95,168.15,129851768
2018-03-21,164.8,173.4,163.3,169.39,106598834
2018-03-22,166.13,170.27,163.72,164.89,73742979
2018-03-23,165.44,167.1,159.02,159.39,53609706
2018-03-26,160.82,161.1,149.02,160.06,126116634
2018-03-27,156.31,162.85,150.75,152.22,79116995
2018-03-28,151.65,155.88,150.8,153.03,60029170
2018-03-29,155.15,161.42,154.14,159.79,59434293
2018-04-02,157.81,159.2,154.111,155.39,36795991
2018-04-03,156.55,157.39,150.81,156.11,42543865
2018-04-04,152.025,155.56,150.51,155.1,49885584
2018-04-05,161.56,161.575,156.65,159.34,41449609
2018-04-06,157.73,161.42,156.81,157.2,41644812
2018-04-09,157.82,160.53,156.04,157.93,34915227
2018-04-10,157.93,165.98,157.01,165.04,58947041
2018-04-11,165.36,168.65,163.25,166.32,56144633
2018-04-12,166.98,167.45,163.1,163.87,38262956
2018-04-13,164.58,165.704,163.77,164.52,19990561
2018-04-16,165.725,165.78,163.39,164.83,18119435
2018-04-17,165.83,169,165.66,168.66,22743029
2018-04-18,166.88,168.12,165.77,166.36,20969568
2018-04-19,166.2,168.33,165.2,168.1,22234961
2018-04-20,167.79,168.43,165.81,166.28,19119438
2018-04-23,167.27,168.45,165.09,165.84,23088102
2018-04-24,165.43,166.1,158.19,159.69,35079926
2018-04-25,160.145,161.06,156.19,159.69,41083581
2018-04-26,173.22,176.27,170.8,174.16,77556934
2018-04-27,176.81,177.1,172.6,173.59,29804657
2018-04-30,173.79,175.72,171.71,172,20750478
2018-05-01,172,174.02,170.23,173.86,26025932
2018-05-02,174.246,178.08,174.2,176.07,30424450
2018-05-03,175.13,176.12,172.12,174.02,24026071
2018-05-04,173.08,176.98,173.06,176.61,17677844
2018-05-07,177.35,179.5,177.17,177.97,18697195
2018-05-08,178.25,179.04,177.11,178.92,15577211
2018-05-09,179.67,183.01,178.781,182.66,23282811
2018-05-10,183.15,186.129,182.5,185.53,21071403
2018-05-11,184.85,188.32,184.18,186.99,21207848
2018-05-14,187.71,187.86,186.2,186.64,15646744
2018-05-15,184.88,185.29,183.2,184.32,15429433
2018-05-16,183.695,184.32,182.66,183.2,16975495
2018-05-17,182.68,184.06,182.22,183.76,14840675
2018-05-18,183.49,184.19,182.61,182.68,13130451
2018-05-21,183.77,185.3,183.13,184.49,13532864
2018-05-22,184.93,185.42,183.43,183.8,12731419
2018-05-23,182.5,186.91,182.18,186.9,16628100
2018-05-24,185.88,186.8,185.03,185.93,12354742
2018-05-25,186.02,186.33,184.45,184.92,10965061
2018-05-29,184.34,186.81,183.71,185.74,16398937
2018-05-30,186.54,188,185.25,187.67,13736866
2018-05-31,187.87,192.72,187.48,191.78,30782631
2018-06-01,193.065,194.549,192.07,193.99,17307245
2018-06-04,191.84,193.98,191.47,193.28,18939795
2018-06-05,194.3,195,192.62,192.94,15544294
2018-06-06,191.025,192.53,189.11,191.34,22558920
2018-06-07,190.75,190.97,186.77,188.18,21503171
2018-06-08,187.53,189.475,186.43,189.1,12677092
2018-06-11,188.81,192.6,188.8,191.54,12928907
2018-06-12,192.17,193.28,191.56,192.4,11562704
2018-06-13,192.74,194.5,191.91,192.41,15853821
2018-06-14,193.1,197.28,192.91,196.81,19120866
2018-06-15,195.79,197.07,194.64,195.85,21860931
2018-06-18,194.8,199.58,194.13,198.31,16826023
2018-06-19,196.235,197.96,193.79,197.49,19993996
2018-06-20,199.1,203.55,198.805,202,28230933
2018-06-21,202.76,203.39,200.09,201.5,19045717
2018-06-22,201.16,202.24,199.31,201.74,17420188
2018-06-25,200,200,193.11,196.35,25275137
2018-06-26,197.6,199.1,196.23,199,17897576
2018-06-27,199.18,200.75,195.8,195.84,18734408
2018-06-28,195.18,197.34,193.26,196.23,18172439
2018-06-29,197.32,197.6,193.955,194.32,15811602
2018-07-02,193.37,197.45,192.22,197.36,13961578
2018-07-03,194.55,195.4,192.52,192.73,13489514
2018-07-05,194.74,198.65,194.03,198.45,19684193
2018-07-06,198.45,203.64,197.7,203.23,19740131
2018-07-09,204.93,205.8,202.12,204.74,18149437
2018-07-10,204.5,204.91,202.26,203.54,13190067
2018-07-11,202.22,204.5,201.75,202.54,12927377
2018-07-12,203.43,207.08,203.19,206.92,15454706
2018-07-13,207.81,208.43,206.45,207.32,11503401
2018-07-16,207.5,208.72,206.84,207.23,11078209
2018-07-17,204.9,210.46,204.84,209.99,15349892
2018-07-18,209.82,210.99,208.44,209.36,15334907
